StationID,model_slope,model_MAD,model_pval,model_intcpt,variable
4ABSA000.62,-8.670671946483965e-6,5.496007704819283e-4,0.9457445144653319,-0.030442463360731864,DOMean
4ABWR002.50,5.769094954191378e-4,5.67039025174757e-4,0.029575347900390625,-1.2067033494725796,DOMean
4ABWR010.55,-4.525782003786392e-4,6.776352881151331e-4,0.019622173738424495,0.8773375517974122,DOMean
4ABWR017.42,-4.6527611131599514e-4,9.056929043013835e-4,0.5135122084474673,0.9358820353837295,DOMean
4ACCK001.80,2.0578823267063915e-4,7.499778149118617e-4,0.19771487587658698,-0.45915200210458706,DOMean
4ACOA000.60,1.9379155734745905e-4,5.694845062234311e-4,0.15713405609130857,-0.4385444932373079,DOMean
4AGIL002.39,-3.470581254354956e-4,0.0016644065693808214,0.15713405609130857,0.6727262072137583,DOMean
4AROA018.36,0.0021864387928273348,4.44670106543845e-4,0.006835937499999999,-4.455230869804347,DOMean
4AROA038.49,0.0020429873638751097,0.0017913803025745312,0.018554687499999997,-4.116962714213354,DOMean
4AROA140.66,9.442454153400328e-5,3.334904397853335e-4,0.41421617824252505,-0.2454019290200841,DOMean
4AROA145.34,-1.918365031865172e-4,7.451825054536552e-4,0.9515380859375001,0.34872621442742435,DOMean
4AROA158.22,3.0396939848622884e-4,6.950736708080913e-4,0.07013702392578124,-0.6670270879156959,DOMean
4AROA163.76,3.947166211309562e-4,6.22574762373934e-4,0.06903415167976482,-0.8464438039231188,DOMean
4AROA167.34,5.806529888669792e-4,4.99976001625293e-4,0.0010023117065429685,-1.2164578966327309,DOMean
4AROA175.63,-3.194938669924496e-4,0.0010030516462138977,0.11907704500238053,0.6005497392522653,DOMean
4AROA180.21,-5.987396857358635e-4,0.001252756851680914,0.007042529121108771,1.155709416851051,DOMean
4AROA183.64,-0.001129871981723438,9.129851150268118e-4,7.337433242696846e-4,2.222353831044818,DOMean
4AROA192.94,-8.032288639011146e-4,6.045502389978075e-4,0.0024824142456054683,1.6129850658369476,DOMean
4ASRE046.90,-8.357416336364221e-4,5.782093266950979e-4,0.9686762703046427,1.6552429783126854,DOMean
4ASRE048.98,-0.0015400343205571436,6.825692379374737e-4,0.10753092060164311,3.0498190004793884,DOMean
4ASRE052.31,-8.269778463231245e-4,5.566091583309509e-4,0.005889270041817481,1.601177261798341,DOMean
4ASRE056.06,2.7583621833252025e-5,8.469488395581175e-4,0.8443418516786526,-0.09916549097690393,DOMean
4AWTH000.40,1.2917433558929674e-4,5.93579739241153e-4,0.12807846069335935,-0.3103206219112479,DOMean
8-NAR047.69,-8.357143000031237e-4,6.071305856634235e-4,0.005371093750000002,1.6578811265010167,DOMean
8-NAR054.17,-6.286014026132032e-5,0.0013083987282111243,0.4145198529802937,0.10703908741993372,DOMean
9-NEW087.14,1.9305099100593113e-4,7.763698232755125e-4,0.4452004432678222,-0.44473201735135315,DOMean
9-NEW089.34,1.769040714759202e-4,7.223433729210855e-4,0.2594523429870605,-0.39637035738986837,DOMean
9-NEW092.66,3.1272648803960465e-4,5.930672989932609e-4,0.0441143213285708,-0.6698777273938616,DOMean
9-NEW098.32,8.459622700036027e-4,6.404430378844236e-4,0.032111871325279415,-1.7080638430126185,DOMean
9-PKC000.00,7.850475757738614e-4,0.001055143279975383,0.3554162979125976,-1.6033001710969277,DOMean
9-PKC004.16,-5.212346292056899e-4,0.001002803974041121,0.1678066253662109,1.0433447126175284,DOMean
2-JKS044.60,-7.11243953672861e-5,0.0017974821120075922,0.9687003809366239,0.06243790554538729,DOMin
2-JKS046.40,-1.2631060815622127e-4,8.213399499509799e-4,0.3803710937500002,0.17141534807894204,DOMin
2-JKS048.90,4.7017075672931604e-4,5.013911582735426e-4,0.06515383596058258,-1.0222147572500129,DOMin
4ABSA000.62,7.578620705343292e-5,0.0011229756774575582,0.6827135086059569,-0.21085245854502552,DOMin
4ABWR002.50,7.292401375025119e-4,6.626938725345455e-4,0.2548092680556696,-1.5277614300645606,DOMin
4ABWR010.55,1.0697185623462136e-4,0.0014628977781111527,0.9553387137753658,-0.24814977108025302,DOMin
4ABWR017.42,-9.38114030416972e-4,0.0011321482092306752,0.034903205435101926,1.8699243671236956,DOMin
4ACCK001.80,1.594106815935685e-5,0.0014705894150197055,0.36033334365753616,-0.10736074192290772,DOMin
4ACOA000.60,4.945134313878215e-4,9.688127358128317e-4,0.30381584167480463,-1.0614223346734841,DOMin
4AGIL002.39,8.885036950382918e-4,0.0011069372340070857,0.12807846069335935,-1.8114583391441432,DOMin
4AROA018.36,0.003982484852637308,7.15081506897638e-4,0.0019531249999999998,-8.085027797809204,DOMin
4AROA038.49,-1.496952448394015e-4,0.0016040794528823987,0.5195312499999999,0.26594649224691236,DOMin
4AROA140.66,5.0839055272980575e-5,0.0013011888703321926,0.6697998046875001,-0.15976128641051562,DOMin
4AROA145.34,1.0942602229468726e-4,0.001329296752951723,0.9031982421875001,-0.27920223521933646,DOMin
4AROA158.22,6.619313232442051e-4,0.0010722246747146614,0.05019187927246093,-1.3983551286481852,DOMin
4AROA163.76,2.941939566590034e-4,0.00112010727016408,0.20542581883989622,-0.660474700350367,DOMin
4AROA167.34,8.153063294754302e-4,0.00206963317286274,0.008009910583496092,-1.7009107689819498,DOMin
4AROA175.63,-0.0012772207980462711,9.753587089851996e-4,0.006385605956099614,2.516185960243903,DOMin
4AROA180.21,-1.3901175375099352e-5,0.0011532656497273196,0.9482252929562537,0.001968069101275818,DOMin
4AROA183.64,-7.828171450692896e-4,7.383670773182821e-4,0.22960097898482087,1.546966896298484,DOMin
4AROA192.94,-4.5307300623872895e-4,0.0012555864573151625,0.15713405609130857,0.8905644113144964,DOMin
4ASRE046.90,5.509594230835267e-4,4.907957227377686e-4,0.10766638372497753,-1.1643920010976117,DOMin
4ASRE048.98,2.1851517198732856e-4,0.0012452083671388623,0.6660165023369173,-0.5039010295199157,DOMin
4ASRE052.31,-0.0021219327483551513,6.761418453780777e-4,0.024838501704883286,4.191560336532525,DOMin
4ASRE056.06,-5.629749228224304e-4,0.0014179924113548385,0.5561465266861163,1.0820450383504223,DOMin
4AWTH000.40,1.275256373845805e-4,6.784737337104408e-4,0.5167608261108397,-0.31808238845318537,DOMin
8-NAR047.69,5.062284862964887e-5,0.0012497247214293598,1,-0.11939718475538097,DOMin
8-NAR054.17,0.002595088413859717,0.001354297815365868,0.083984375,-5.247767041453667,DOMin
9-NEW087.14,8.457126314678769e-4,0.0019052182419842223,0.07486915588378905,-1.7383039723188871,DOMin
9-NEW089.34,0.0012109859905689527,0.002203622963234251,0.021372318267822262,-2.479860456381375,DOMin
9-NEW092.66,0.0016631328017851221,0.001573741181353526,0.007031276548674203,-3.368912832090197,DOMin
9-NEW098.32,5.333415811187729e-4,0.002338016475158594,0.3208832740783691,-1.072012070247364,DOMin
9-PKC000.00,0.0011926597990007761,0.0019243979190781103,0.11105823516845702,-2.439564244737405,DOMin
9-PKC004.16,-9.868919217232168e-4,0.0018589895677513658,0.33765983581542963,1.9868969569926949,DOMin
2-JKS044.60,4.043297342393225e-4,0.001987036319914247,0.4557790334491561,-0.7629155238275072,DORange
2-JKS046.40,8.223563731115031e-4,0.0010328572385453728,0.16931762684100934,-1.593406757096849,DORange
2-JKS048.90,-8.998256344962273e-4,0.0013391162632216639,0.22383716469226875,1.8650645690317305,DORange
4ABSA000.62,1.4844517914241242e-4,6.932312713714456e-4,0.6091489791870116,-0.24727231850730164,DORange
4ABWR002.50,-2.1144441114977447e-4,0.0014208023244633603,0.6407152270059902,0.47298010480788133,DORange
4ABWR010.55,-0.0011118542896799478,0.002205742017444525,0.23952134800918598,2.266752316927672,DORange
4ABWR017.42,0.0016658613414845729,0.0012662342436752143,8.33075011209829e-4,-3.3284759960574277,DORange
4ACCK001.80,-1.7190950258449966e-4,0.0016833067363983185,0.9851059871986608,0.3948174660367853,DORange
4ACOA000.60,3.0377304479958377e-4,8.675336802467829e-4,0.3554162979125976,-0.5576670519839128,DORange
4AGIL002.39,-0.0011071480350633282,0.0020942667385978595,0.009016036987304686,2.239760474933113,DORange
4AROA018.36,-0.0023766752993713645,0.001442976920109108,9.765624999999999e-4,4.835704835821975,DORange
4AROA038.49,8.475251363697215e-4,5.727512830708577e-4,0.14746093749999997,-1.6885025239098068,DORange
4AROA140.66,-0.0010572783472534738,0.0012634739595542436,0.41433123357682905,2.165591796429089,DORange
