Year,StationID,TMin,TMean,TRange,DOMin,DOMean,DORange,TMax,DOMax
2006,4AWTH000.40,0.07307790549169865,0.08237956577266921,0.027956577266922113,-0.06259259259259262,-0.04979093231162199,0.031123882503192857,0.10103448275862074,-0.03146871008939977
2007,4AWTH000.40,0.10209043653233474,0.09100279470124648,-0.027382482812587313,-0.03824593128390609,-0.04301627486437605,-0.0045207956600361926,0.07470795371974734,-0.042766726943942304
2008,4AWTH000.40,0.08491724662260955,0.07588116264109006,-0.018767179367214466,-0.06495701503011873,-0.053757705128954766,0.03416574068658983,0.06615006725539505,-0.0307912743435289
2009,4AWTH000.40,0.08568256543831933,0.06991310474401126,-0.03683334045006191,-0.06930697297066483,-0.05478154489944056,0.043947222340834376,0.04884922498825739,-0.025359750629830466
2010,4AWTH000.40,0.09602450156137397,0.09016106173432614,-0.030662983425414344,-0.07404515974057163,-0.06438277684362236,0.037629113619985555,0.06536151813595968,-0.03641604612058621
2011,4AWTH000.40,0.07340813139783706,0.0811864553814123,0.03352611185009541,-0.07193337574460709,-0.05734694349661667,0.03574692036319474,0.10693424324793249,-0.036186455381412304
2012,4AWTH000.40,0.07566858940744627,0.07768615626638702,0.018799160985841626,-0.05464079706345045,-0.0502928683796539,0.03075511274252763,0.09446775039328793,-0.023885684320922813
2013,4AWTH000.40,0.07722599900514021,0.10775435251202127,0.017575858066655566,NA,NA,NA,0.09480185707179573,NA
2014,4AWTH000.40,0.07112156584261684,0.06535546580267185,-0.01175580311570726,-0.08564644267897563,-0.05956806178154456,0.04386267808796768,0.059365762726909604,-0.04178376459100808
2015,4AWTH000.40,0.017404754647973145,0.07487717159402624,0.06868028040231633,-0.05076958244437674,-0.04239241085035037,0.03868942395611093,0.08608503505028946,-0.012080158488265866
2016,4AWTH000.40,0.08264592592592593,0.08476225185185185,0.0251122962962963,-0.03030518518518518,-0.04070026666666666,0.015160888888888871,0.10775822222222219,-0.015144296296296194
2017,4AWTH000.40,0.08023695078193759,0.05237377293345067,-0.03198903256380739,-0.06086317784848691,-0.05760327669081306,0.03858845034188614,0.04824791821813017,-0.02227472750660088
2018,4AWTH000.40,0.09044054774149582,0.06866478716153418,-0.0528874155771733,-0.06624883821798129,-0.05598723588822103,0.04490922609827126,0.03755313216432242,-0.021339612119710024
2019,4AWTH000.40,0.08387647985070272,0.07076958068466786,-0.026192920044322627,-0.061940281098734465,-0.04973692191053829,0.049862949787134715,0.05768355980638016,-0.01207733131159964
2021,4AWTH000.40,0.09106346292897267,0.08771989543356132,0.006726180543967949,-0.05728905945825686,-0.04671928360865464,0.04026920295900772,0.09778964347294065,-0.017019856499249104
2022,4AWTH000.40,0.08872500191556199,0.07993295532909352,-0.01212244272469546,-0.04529231476515208,-0.043088192475672214,0.015214159834495457,0.07660255919086659,-0.030078154930656638
2023,4AWTH000.40,0.06554029685115827,0.06554029685115827,-0,-0.018267443473435972,-0.018267443473435972,-0,0.06554029685115827,-0.018267443473435972
2007,8-NAR047.69,0.06598213743240787,0.04200814144237197,-0.04941369463515402,-0.024296737347347976,-0.017512242542074254,0.010820827510784382,0.01656844279725384,-0.013475909836563587
2008,8-NAR047.69,0.12648016656878974,0.09679696759382848,-0.0310074208531312,-0.004601996689979174,-0.0027859163952806006,0.0029256313063904327,0.09547274571565854,-0.0016763653835886873
2009,8-NAR047.69,0.12105772331505962,0.1036330216059336,-0.02418574653337633,-0.043405353111899386,-0.015709126088358505,0.031441470493389224,0.09687197678168329,-0.011963882618510164
2010,8-NAR047.69,0.11683214038328336,0.09916855229739098,-0.03114754098360658,-0.006095589933040857,-0.016293119371969502,-0.02251212191179867,0.08568459939967676,-0.028607711844839522
2011,8-NAR047.69,0.08632496051357828,0.08033662811433229,-0.00942579100219086,5.502623936414069e-4,-0.010422275436898259,-0.013914505528099037,0.07689916951138745,-0.013364243134457648
2012,8-NAR047.69,0.13024256128269698,0.09498782054576296,-0.05715196053240147,0.06825633383010433,0.01839164396937164,-0.08792640937355467,0.0730906007502955,-0.019670075543450356
2013,8-NAR047.69,0.14156476683937824,0.1290982653750845,-0.018250506870916873,-0.021284974093264245,-0.024411759405271367,7.456634377111982e-4,0.12331425996846133,-0.0205393106555531
2014,8-NAR047.69,0.1477474008471313,0.12839545629572588,-0.04458606083943011,-0.026122448979591845,-0.02245128994994238,0.010924143242202545,0.10316134000770125,-0.015198305737389275
2016,8-NAR047.69,0.1600337769371073,0.1547960548537458,-0.01652637978788087,-0.01907045869080591,-0.025841518611092313,0.007572113760724182,0.14350739714922653,-0.011498344930081743
2017,8-NAR047.69,0.08382298633621932,0.07820298715686683,-0.01415986213122153,-0.015808953264125392,-0.01589241311394682,0.0069311887078905175,0.06966312420499782,-0.008877764556234867
2018,8-NAR047.69,0.06928571428571431,0.0700077220077221,0.012586872586872602,-0.024961389961389965,-0.02701930501930501,0.018822393822393833,0.0818725868725869,-0.006138996138996047
2019,8-NAR047.69,0.1112938675506233,0.07827109605822581,-0.06302803199538808,0.0455357786265043,0.005519168408157344,-0.07017727174461344,0.048265835555235226,-0.024641493118109137
2021,8-NAR047.69,0.140195500803428,0.11920407070166054,-0.04515532940546331,0.02562131762185314,-0.017039635779325105,-0.06945902517407608,0.09504017139796465,-0.04383770755222282
2022,8-NAR047.69,0.1027444081427495,0.12493968333752199,0.029384267403870318,-0.09645639607941693,-0.05119313897964315,0.07543101281729077,0.1321286755466197,-0.02102538326212618
2023,8-NAR047.69,0.10843758535919147,0.10979923518164436,0.00770281343895111,-0.016987161977601747,-0.022505872712373736,0.008153509969953574,0.11614039879814254,-0.008833652007648162
2008,8-NAR054.17,0.08292301161988637,0.08424308908579607,0.009139385578606694,-0.05439327213880195,-0.02976704515307477,0.044330662704939794,0.09206239719849296,-0.010062609433862136
2009,8-NAR054.17,0.11854240567558856,0.10561851015801355,-0.02824895195098355,-0.033408577878103835,-0.014301838116736564,0.019735569171234993,0.09029345372460497,-0.013673008706868774
2010,8-NAR054.17,0.1120180096975295,0.09950946663588078,-0.029681366889863774,0.01658970214731012,-0.0019022165781574453,-0.035626876010159333,0.08233664280766569,-0.01903717386284925
2013,8-NAR054.17,0.1320864864864864,0.12068396396396393,-0.01938918918918918,-0.03409009009009012,-0.020016216216216142,0.02721801801801804,0.11269729729729733,-0.006872072072072071
2016,8-NAR054.17,0.15870634330878874,0.1511330811322028,-0.01673174356549348,-0.010018239546037958,-0.01968695534688905,-0.005148280753901234,0.14197459974329524,-0.015166520299939168
2017,8-NAR054.17,0.09308440359443607,0.06876582823848011,-0.03243198883919414,-0.014641582208362492,-0.01139702925608315,0.0036046941036477534,0.060652414755241926,-0.011036888104714636
2019,8-NAR054.17,0.0762913453916552,0.05219258485263388,-0.04170209699502776,0.04287562153203144,5.284283346545286e-4,-0.06740145564603307,0.03458924839662748,-0.02452583411400164
2021,8-NAR054.17,0.11521156936261384,0.10082940546331008,-0.0246839850026781,-0.0044322442420996365,-0.03000937332619175,-0.018020889126941515,0.09052758435993577,-0.022453133369041187
2022,8-NAR054.17,0.12474868057300828,0.12611736617240513,0.010948730836893694,-0.06275069112842421,-0.04013093742146271,0.06332244282483042,0.13569741140990196,5.717516964061629e-4
2023,8-NAR054.17,0.1282161679321125,0.1223183117463152,-0.003957570343903541,0.0035212148280482363,-0.020126976328718293,-0.013149620366234927,0.124258597588209,-0.009628405538186368
1999,9-NEW087.14,0.0237490377213241,0.06753400051321534,0.04205799332820122,-0.06883500128303825,-0.05259443161406205,0.03917115730048755,0.06580703104952533,-0.02966384398255067
2000,9-NEW087.14,0.008789216459088766,0.06321504020179733,0.041660097745546194,-0.037103894056440226,-0.036093567712439024,0.0370960113510957,0.05044931420463494,-7.88270534452593e-6
2001,9-NEW087.14,0.014398308342945042,0.08160803537101115,0.09744329104190698,-0.04895232602845058,-0.03364609765474816,0.06389850057670117,0.11184159938485189,0.014946174548250793
2002,9-NEW087.14,0.0032850416515755173,0.04525588554871421,0.06763491488591095,-0.017194856935892795,-0.05824393335747921,-0.03345164795363996,0.07091995653748637,-0.0506465048895328
2004,9-NEW087.14,0.001455466693159814,0.029050221052108718,-0.0015250111767919556,-0.013695295812428591,-0.059565148278773995,-0.02049575281903436,-6.954448363217487e-5,-0.03419104863146386
2005,9-NEW087.14,0.16235448742020278,0.11062260608336467,-0.08884716485167114,0.07078482914006763,0.0150974464889224,-0.05255351107773193,0.07350732256853179,0.01823131806233544
2006,9-NEW087.14,-0.006595730619258484,0.059087832925781535,0.10683365276584504,-0.07692155178111162,-0.06904712180292126,0.03989822219284912,0.10023792214658656,-0.03702332958826252
2007,9-NEW087.14,0.014465446306123633,0.05883566871385133,0.02024923975910792,-0.035658223332144155,-0.061909382804138324,0.029896539422047768,0.03471468606523164,-0.005761683910096192
2008,9-NEW087.14,0.005867704280155637,0.05605494163424124,0.03853696498054477,-0.03621789883268483,-0.052437457846952126,0.01266926070038911,0.044404669260700365,-0.02354863813229573
2009,9-NEW087.14,0.001374707660715314,0.03727716616279728,0.04085904968341797,-0.04834863955279218,-0.05515098967543197,0.05256402943357477,0.04223375734413329,0.0042153898807826
2010,9-NEW087.14,0.0033335917512985155,0.06999744166214435,0.09988371191565239,-0.03842158306845492,-0.06655267850220939,-0.013179316226064032,0.10321730366695091,-0.051600899294518984
2011,9-NEW087.14,0.007951844781236611,0.051709159621303596,0.02835547590291034,-0.020512720614017998,-0.03598398722094518,2.805158374566349e-4,0.03630732068414694,-0.02023220477656136
2012,9-NEW087.14,0.02132867132867131,0.04951398601398592,0.0020979020979019786,-0.006993006993007003,-0.04950349650349664,-0.02027972027972033,0.02342657342657322,-0.02727272727272723
2013,9-NEW087.14,0.024393874946831134,0.04911463207145892,0.06356869417269251,-0.09017881332972107,-0.048562991059333656,0.10170685451097133,0.08796256911952363,0.011528041181251615
2014,9-NEW087.14,0.008400397126671729,0.05476516965485022,0.03040647082870995,-0.0542714477603224,-0.049559890206155414,0.02241721660923905,0.03880686795538172,-0.031854231151083365
2015,9-NEW087.14,0.008183376178234773,0.0434648671808055,0.019952870608397576,-0.0345586975149957,-0.05517266495287075,0.017617823479006013,0.028136246786632364,-0.016940874035989706
2016,9-NEW087.14,0.0097243448236826,0.06906582894662368,0.07910397917020438,-0.006508179090960549,-0.036511405445180195,0.013002773532574934,0.08882832399388695,0.006494594441614382
2017,9-NEW087.14,0.014770491803278657,0.07298797814207643,0.05534426229508195,-0.007289617486338786,-0.05599617486338796,-0.025393442622950818,0.0701147540983607,-0.032683060109289626
2018,9-NEW087.14,0.009543869437857472,0.07648049472264848,0.06539219788905937,-0.04379783326358859,-0.05655879481099176,0.01787232063979163,0.07493606732691684,-0.0259255126237969
2019,9-NEW087.14,0.16867450731087089,0.09836331849968208,-0.12894151303242204,0.09791481246026697,0.03228862047043877,-0.08047361729179908,0.03973299427844879,0.017441195168467906
2021,9-NEW087.14,0.0026060142989685112,0.06889303061725702,0.11195328275937345,-0.05900671287452929,-0.06420782622932934,0.0674403754843638,0.11455929705834193,0.008433662609834618
2022,9-NEW087.14,0.010774775988681559,0.08735875496867215,0.07191066495991379,-0.027395405241528,-0.05665054234319206,0.031228862089873938,0.08268544094859523,0.003833456848346155
2023,9-NEW087.14,0.09185125456528963,0.09185125456528963,0,-0.02422805103638004,-0.02422805103638004,0,0.09185125456528963,-0.02422805103638004
1999,9-NEW089.34,0.023774698486014885,0.059418398768283275,0.03460354118552729,-0.06728252501924556,-0.05854413651526821,0.022594303310238657,0.05837823967154223,-0.04468822170900683
2000,9-NEW089.34,0.010704713857795995,0.051029717799148694,0.014567239476588351,-0.035795364969257504,-0.03868138104997654,0.03283935046507951,0.025271953334384235,-0.0029560145041779575
2001,9-NEW089.34,0.03392925797770088,0.09161764705882355,0.05895809304113799,-0.07334678969627065,-0.047668012302960326,0.07405805459438648,0.09288735101883884,7.112648981162123e-4
2002,9-NEW089.34,0.02203368344802605,0.06104654110829407,0.047687432089822526,-0.014056501267656644,-0.04174791742122417,-0.0200688156465049,0.0697211155378486,-0.034125316914161395
2004,9-NEW089.34,0.03378868411902043,0.059065471163876684,-0.026113953603894503,-0.031275147782027723,-0.04223833888033384,0.014236749292136511,0.007674730515125894,-0.017038398489891235
2005,9-NEW089.34,0.16479534359744658,0.1132089748404056,-0.096226060833646307,0.050619601952684945,-0.003889973713856449,-0.05743522343221921,0.0685692827638002,-0.006815621479534381
2006,9-NEW089.34,0.06419271693873507,0.11385922939660297,0.03597250677417224,-0.04954728702663395,-0.051271693873504755,0.008631286762276149,0.10016522371290744,-0.04091600026435793
2007,9-NEW089.34,0.02530558702522214,0.07559316677598234,0.009510464492278338,-0.0774170531573313,-0.08171548341063152,0.02274348911880123,0.0348160515175005,-0.05467356403853023
2008,9-NEW089.34,0.02116212710765242,0.07452134889753563,0.026448767833981826,-0.03726070038910506,-0.03857234760051892,0.026931258106355386,0.047610894941634285,-0.010329442282749592
2009,9-NEW089.34,0.006993326108037229,0.04709115281501334,0.02532656437168439,-0.04752723746506188,-0.051487878615024706,0.03667788488962408,0.032319890479721634,-0.0108493525754378
2010,9-NEW089.34,0.04906581905574075,0.1079203038995271,0.046011318706876504,-0.050771377626172565,-0.05617776571827257,0.011675323668501417,0.09507713776261734,-0.03909605395767113
2011,9-NEW089.34,0.03254762925156812,0.07105470058830397,0.019565979662601762,-0.02309190789730003,-0.03590080648303258,0.005509019363384899,0.05211360891416996,-0.017582888533915136
2012,9-NEW089.34,0.0024475524475524152,0.054741258741258764,0.013986013986013915,-0.04335664335664342,-0.043846153846153944,0.024475524475524483,0.016433566433566426,-0.018881118881118934
2013,9-NEW089.34,0.03196512122501065,0.05773011484474694,0.06584432156529141,-0.08110268219994593,-0.03561230018965058,0.10537794635600091,0.09780944279030195,0.024275264156055385
2014,9-NEW089.34,0.01595514804648719,0.05965403258774741,0.022347135431875352,-0.04692168428429599,-0.04008555743736486,0.010123810080009352,0.03830228347836243,-0.03679787420428651
2015,9-NEW089.34,0.026992287917737792,0.0784331619537274,0.01889460154241642,-0.01230934018851756,-0.043458868894601384,0.012013710368466168,0.04588688946015422,-2.956298200512915e-4
2016,9-NEW089.34,0.016419878870209993,0.08606713080885266,0.06843833135223869,-0.0015237448350031149,-0.027064017660044168,0.003512763910114914,0.08485821022244862,0.001989019075111705
2017,9-NEW089.34,0.01220218579234969,0.08518142076502727,0.06488524590163937,-0.009338797814207649,-0.05668579234972686,-0.026688524590163937,0.07708743169398903,-0.036027322404371454
2018,9-NEW089.34,0.013899660575626525,0.08902608453061793,0.053137583112475004,-0.0571014088436323,-0.052109824708234526,0.04635421025712556,0.06703724368810154,-0.010747198586507408
2019,9-NEW089.34,0.15709790209790206,0.09743483788938329,-0.12123649078194526,0.08890972663699924,0.02642434837889376,-0.07902733630006353,0.035861411315956826,0.009882390336935694
2021,9-NEW089.34,0.005975004093216189,0.08402357692517602,0.10554930961087154,-0.06023740653823061,-0.058332041696228784,0.06825356109807344,0.1115243137040877,0.008016154559842831
2022,9-NEW089.34,0.02344943744526041,0.10337937074715353,0.06696961530687864,-0.009488647847470189,-0.04734359630802399,0.007456039884120442,0.090419052752139,-0.0020326079633497134
2023,9-NEW089.34,0.09040316842954037,0.09040316842954037,0,-0.020644120855665665,-0.020644120855665665,0,0.09040316842954037,-0.020644120855665665
1999,9-NEW092.66,-0.004400821144470091,0.051277136258660476,0.06982294072363353,-0.04511162432640493,-0.03679984603541178,0.02834231460097512,0.06542211957916338,-0.016769309725429827
2000,9-NEW092.66,0.011950181302222907,0.058486520573860966,0.03958694623994949,-0.03344237742393195,-0.03421165063849921,0.037667507488570055,0.05153712754217243,0.004225130064638044
2001,9-NEW092.66,0.023836985774702033,0.08535774702037677,0.05729527104959627,-0.07612456747404843,-0.0428679354094579,0.07996924259900037,0.08113225682429831,0.0038446751249518263
2002,9-NEW092.66,-0.013712423035132182,0.04276657008330312,0.08101955813111192,-0.035988772183991304,-0.042733792104309935,0.009342629482071702,0.06730713509597976,-0.026646142701919603
2004,9-NEW092.66,0.006348417862997385,0.03889046743827922,0.0049227559485370675,-0.039481396850628375,-0.038808852019273615,0.02951169837563955,0.01127117381153436,-0.009969698474988868
2005,9-NEW092.66,0.18223807735636507,0.12166973338340221,-0.11000751032669928,0.07656778069846042,0.03406627863312057,-0.055163349605707894,0.07223056702966582,0.02140443109275256
2006,9-NEW092.66,0.01091798294891283,0.08132516026700154,0.08404599828167336,-0.020428259863855658,-0.06569486484700296,-0.01649593549666253,0.09496398123058626,-0.03692419536051816
2007,9-NEW092.66,-0.0037147456919682815,0.047378927911275445,0.033128614870908166,-0.10385301462718519,-0.07345219407777405,0.06707099536211197,0.02941386917893983,-0.0367820192650732
2008,9-NEW092.66,0.006095979247730238,0.05389878080415049,0.03902983138780803,-0.011937743190661482,-0.04266879377431901,0.002111543450064844,0.045125810635538284,-0.009826199740596593
2009,9-NEW092.66,0.03113342079744452,0.06373977525526207,0.004723062004449283,-0.0022360390165991673,-0.0311910900690206,0.025651702698077646,0.03585648280189374,0.023415663681478526
