FDT_STA_ID,MonthNum,Mean,Min,Max,Nobs,Month,key,model_slope,model_MAD,model_pval,model_intercept
2-JKS048.90,8,25.855555555555554,20.8,27.7,18,August,2-JKS048.90_8,-0.003309957924263614,0.026625523185483762,0.8497958191741084,32.85942496493678
2-JKS048.90,9,23.49692307692308,20.3,25.2,13,September,2-JKS048.90_9,0.1,0.046331249999999956,0.00415448857687542,-177.19999999999993
2-JKS048.90,10,18.24736842105263,15.72,22.1,19,October,2-JKS048.90_10,0.0031643356643357118,0.03781244181362113,0.8287849426269531,12.096643356643227
2-JKS053.48,5,19.215,13,24.6,18,May,2-JKS053.48_5,-0.039374999999999494,0.20109776902173915,0.8985748291015626,99.21187499999724
2-JKS053.48,6,25.896923076923077,22.8,28.2,13,June,2-JKS053.48_6,0.05571428571428579,0.04779313043478265,0.01708984375000001,-84.70857142857183
2-JKS053.48,7,27.7225,24.7,31,16,July,2-JKS053.48_7,-0.00204629629629633,0.0659649565217394,0.34868807754105313,31.71761111111111
2-JKS053.48,8,26.741176470588236,23.65,28.9,17,August,2-JKS053.48_8,-0.017499999999999974,0.05694531818181826,0.32894897460937506,61.56999999999991
2-JKS053.48,9,23.6425,18.2,26.4,12,September,2-JKS053.48_9,0.05437500000000006,0.1564045460526315,0.28921616397715166,-86.35875000000033
2-JKS053.48,10,17.13764705882353,12.22,22.4,17,October,2-JKS053.48_10,-0.06050505050505045,0.06181778787878798,0.004638671875000001,138.22606060606063
2-XDD000.40,5,23.718333333333334,18.4,31.34,13,May,2-XDD000.40_5,0,0.6455928749999996,0.8384637819224636,21.299999999999272
2-XDD000.40,6,28.524545454545454,24.22,32.17,12,June,2-XDD000.40_6,0.21596590909090896,0.21576884318181605,0.41308593749999994,-405.05727272727256
2-XDD000.40,7,30.678666666666665,27.2,35.3,15,July,2-XDD000.40_7,0.15333333333333293,0.2174480000000003,0.16882324218750003,-276.43999999999846
2-XDD000.40,8,29.967586206896552,26.7,35.14,30,August,2-XDD000.40_8,-0.2474999999999996,0.31505250000000073,1.946836709976195e-4,524.8274999999994
2-XDD000.40,9,26.15888888888889,20.9,31.51,10,September,2-XDD000.40_9,0.1980000000000004,0.08952507878787819,0.00390625,-371.3300000000014
2-XDD000.40,10,19.615384615384617,15.6,24.12,13,October,2-XDD000.40_10,0.106,0.30218564999999986,0.047851562500000035,-193.5479999999996
4ABSA000.62,5,21.374583333333334,16.7,26.76,24,May,4ABSA000.62_5,0.07228571428571434,0.10243418181818165,0.014566472335919182,-123.915142857143
4ABSA000.62,6,25.574166666666667,16,29.6,36,June,4ABSA000.62_6,0.010032679738562034,0.05690567647058816,0.07030731836073062,5.725588235294446
4ABSA000.62,7,28.0924,25.3,31.14,25,July,4ABSA000.62_7,0.06222222222222208,0.1262210333333333,0.033524729531599795,-96.04222222222111
4ABSA000.62,8,27.433870967741935,25,29.9,31,August,4ABSA000.62_8,0.014195402298850543,0.05085558405172414,0.09416095819324254,-0.9062643678160165
4ABSA000.62,9,25.0665,21.4,29.49,20,September,4ABSA000.62_9,0.17214285714285715,0.10094035000000036,1.33514404296875e-5,-321.66214285714307
4ABSA000.62,10,19.781,16,24.5,30,October,4ABSA000.62_10,0.07325000000000005,0.07615431923076917,1.813765455491598e-4,-126.90574999999984
4ABWR002.50,5,21.237083333333334,14,26.75,24,May,4ABWR002.50_5,0.11098901098901098,0.16342295454545464,0.004810690879821784,-201.80989010988984
4ABWR002.50,6,25.757631578947368,13.4,29.81,38,June,4ABWR002.50_6,0.043624708624708616,0.07336689705882385,8.558537911661278e-4,-61.016888111887994
4ABWR002.50,7,28.112962962962964,25.23,31.27,27,July,4ABWR002.50_7,0.04838383838383861,0.10494262121212108,0.007386797219767495,-69.14828282828339
4ABWR002.50,8,27.29875,25.1,29.86,32,August,4ABWR002.50_8,0.024999999999999835,0.04188345000000008,0.007705350482836403,-22.924999999999727
4ABWR002.50,9,24.96666666666667,19,29.43,21,September,4ABWR002.50_9,0.212820512820513,0.10943938041958014,8.392333984374999e-5,-403.2923076923076
4ABWR002.50,10,19.880294117647058,16.9,24.8,34,October,4ABWR002.50_10,0.05490476190476207,0.049634869565216386,3.163795918226243e-5,-90.83861904761957
4ABWR010.55,5,22.261666666666667,15,27.27,24,May,4ABWR010.55_5,0.08181818181818169,0.1531795363636362,0.007549847603842783,-141.9181818181817
4ABWR010.55,6,26.7772972972973,22,30.8,37,June,4ABWR010.55_6,0.025000000000000244,0.058686250000000356,0.005340199393685921,-22.850000000000364
4ABWR010.55,7,29.02925925925926,26.13,32.09,27,July,4ABWR010.55_7,0.0638095238095238,0.10695900000000007,8.76030751298954e-4,-99.04761904761922
4ABWR010.55,8,27.76794117647059,16,30.52,34,August,4ABWR010.55_8,0.011714285714285733,0.036407305263157864,0.009325829490798217,4.852499999999927
4ABWR010.55,9,25.503333333333334,22,30.04,21,September,4ABWR010.55_9,0.11397129186602864,0.09391721232057405,1.3351440429687498e-5,-203.61598086124383
4ABWR010.55,10,20.131212121212123,17.1,25,33,October,4ABWR010.55_10,0.048882575757575784,0.05409654211229939,5.09948004037143e-5,-77.674090909091
4ABWR017.42,5,22.645833333333332,17,26.87,24,May,4ABWR017.42_5,0.09094444444444447,0.20145068181818196,0.035709992369439836,-160.91911111111116
4ABWR017.42,6,27.111764705882354,21.5,32.1,34,June,4ABWR017.42_6,0.022695652173913068,0.05000048888888891,0.038572733429630225,-18.017565217391255
4ABWR017.42,7,29.275555555555556,26,31.9,27,July,4ABWR017.42_7,0.039000000000000146,0.0712000999999995,0.011253439884870167,-48.490000000000144
4ABWR017.42,8,28.261290322580646,25.78,30.54,31,August,4ABWR017.42_8,0.02166666666666655,0.037034304347826,0.010358627885580056,-14.671666666666221
4ABWR017.42,9,25.693333333333335,22.1,30.82,21,September,4ABWR017.42_9,0.04958333333333312,0.1275212499999997,0.005541801452636718,-74.38874999999922
4ABWR017.42,10,20.04939393939394,16.1,25.4,33,October,4ABWR017.42_10,0.04657894736842097,0.061868615471869275,3.7246453575790015e-4,-74.60447368421035
4ACCK001.80,5,21.25875,17,25.71,24,May,4ACCK001.80_5,0.08500000000000005,0.10897109999999995,0.06127247820613169,-150.42000000000024
4ACCK001.80,6,25.543225806451613,9,29.7,31,June,4ACCK001.80_6,0.004375000000000018,0.10813432954545471,0.5682233804836868,17.506249999999817
4ACCK001.80,7,28.592608695652174,26.8,30.35,23,July,4ACCK001.80_7,0.07694805194805215,0.06712348484848461,1.3113021850585934e-5,-125.44422077922137
4ACCK001.80,8,28.21857142857143,24.54,30.1,28,August,4ACCK001.80_8,0.03833333333333326,0.04682544999999981,0.013914110567188009,-48.68333333333301
4ACCK001.80,9,24.341923076923077,12.7,29.86,26,September,4ACCK001.80_9,0.14652777777777776,0.07542727500000006,8.770161592186997e-4,-270.28541666666655
4ACCK001.80,10,20.06576923076923,17.1,29,26,October,4ACCK001.80_10,0.0568181818181817,0.06184800681818194,7.454454898834238e-4,-95.26818181818162
4ACOA000.60,5,21.339583333333334,16.3,27,24,May,4ACOA000.60_5,0.07816820276497699,0.09728700094876673,0.004810690879821784,-136.16388248847926
4ACOA000.60,6,25.99735294117647,21.63,29.3,34,June,4ACOA000.60_6,0.0019791666666667002,0.06421369934640506,0.7195701207622245,21.89937499999994
4ACOA000.60,7,27.9712,25.3,30.63,25,July,4ACOA000.60_7,0.006111111111111079,0.10024023333333336,0.2699258622584586,15.904444444444986
4ACOA000.60,8,27.260689655172413,25,29.21,29,August,4ACOA000.60_8,0.017094017094016867,0.04333101621417741,0.09633177518844603,-7.458974358973867
4ACOA000.60,9,24.985,21.68,29.09,20,September,4ACOA000.60_9,0.1675000000000001,0.14629773529411763,2.35449561167878e-4,-312.8425
4ACOA000.60,10,19.918333333333333,16.7,24.5,30,October,4ACOA000.60_10,0.04258928571428565,0.06047152364864858,9.976259992221976e-4,-64.84660714285668
4AGIL002.39,5,22.364166666666666,17,26.98,24,May,4AGIL002.39_5,0.02500000000000001,0.1779119999999999,0.21821892261505166,-27.300000000000182
4AGIL002.39,6,26.7775,22.8,30.2,36,June,4AGIL002.39_6,0.015462962962962977,0.0737336850241546,0.26185864706358764,-4.55583333333349
4AGIL002.39,7,28.935185185185183,26.1,32.01,27,July,4AGIL002.39_7,0.05272727272727233,0.0952618636363643,0.014743243492163893,-76.581818181818
4AGIL002.39,8,27.978181818181817,25.59,30.6,33,August,4AGIL002.39_8,0.020714285714285907,0.04131864999999991,0.0029155178926885197,-13.915000000000267
4AGIL002.39,9,25.493333333333332,21.6,30.08,21,September,4AGIL002.39_9,0.10824675324675306,0.09788796969696952,3.147125244140624e-5,-192.47597402597353
4AGIL002.39,10,20.08451612903226,16.9,25.3,31,October,4AGIL002.39_10,0.04994117647058819,0.05993628529411774,1.1839065700769408e-4,-80.88235294117646
4AROA018.36,5,22.258666666666667,20,26.57,15,May,4AROA018.36_5,0.03358284883720933,0.0679048726617795,0.20776367187500003,-43.92687500000008
4AROA018.36,6,27.155625,23,31,16,June,4AROA018.36_6,-0.037134615384615356,0.07096070436507937,0.14049606328323486,100.83607692307687
4AROA018.36,7,29.185,26,31.5,22,July,4AROA018.36_7,0.019444444444444327,0.026180833333333053,0.0014634095371813423,-9.832222222221592
4AROA018.36,8,28.778,26,31,20,August,4AROA018.36_8,0.042707070707070735,0.032924414381720266,0.005410396461745989,-57.0837575757577
4AROA018.36,9,27.241666666666667,23.99,31.04,12,September,4AROA018.36_9,-0.02730158730158737,0.12731533333333367,0.9687003809366239,81.56190476190456
4AROA018.36,10,22.828,18.56,26,10,October,4AROA018.36_10,0.08000000000000043,0.09683966666666641,0.41421617824252505,-138.2
4AROA038.49,5,21.935454545454544,17.78,28.25,22,May,4AROA038.49_5,0.04283687943262393,0.020759042780748728,0.002036572406595232,-64.49765957446766
4AROA038.49,6,26.739166666666666,21.11,31.11,24,June,4AROA038.49_6,0.006407919547454401,0.047357296290494254,0.4489411381804034,14.027174732872453
4AROA038.49,7,29.31058823529412,24.44,32.97,34,July,4AROA038.49_7,0.03668076923076917,0.04948253994371486,0.001160087202907725,-44.57631923076903
4AROA038.49,8,28.919354838709676,23.89,32.22,31,August,4AROA038.49_8,0.04437499999999987,0.022490620121951365,2.507772296667096e-5,-59.773749999999566
4AROA038.49,9,26.543181818181818,23.28,30.43,22,September,4AROA038.49_9,0.008164251207729394,0.05135625615942031,0.12701332858361858,10.861304347826302
4AROA038.49,10,19.949473684210528,12.22,25.81,19,October,4AROA038.49_10,-0.011085526315789313,0.07141653485442347,0.9529838562011719,41.58190789473668
4AROA140.66,5,20.14952380952381,13.9,24.19,21,May,4AROA140.66_5,-0.011874999999999976,0.0954488210869566,0.7592878341674804,44.27562499999995
4AROA140.66,6,25.2885,22,28.5,20,June,4AROA140.66_6,0.0489122807017544,0.0464118260869565,0.016023633189003173,-73.6929824561403
4AROA140.66,7,27.675714285714285,25.8,30.4,21,July,4AROA140.66_7,0.032192982456140384,0.0358155657894737,0.05950736999511718,-38.379122807017794
4AROA140.66,8,26.246666666666666,17.5,29.64,21,August,4AROA140.66_8,0.08909090909090914,0.041828257086999006,2.8610229492187496e-6,-151.87090909090892
4AROA140.66,9,24.721875,21,29.31,17,September,4AROA140.66_9,0.14465686274509804,0.05508876470588248,0.0010212550552445615,-267.6725980392157
4AROA140.66,10,20.209444444444443,16.3,25.69,19,October,4AROA140.66_10,0.030260416666666862,0.08231960000000009,0.15556599427132733,-40.55770833333334
4AROA145.34,5,19.271428571428572,14.7,24.03,21,May,4AROA145.34_5,-0.0047916666666665275,0.11002127499999981,0.7592878341674804,29.53604166666605
4AROA145.34,6,24.0475,19.3,26.6,20,June,4AROA145.34_6,0.030602006688963207,0.04467492979127129,0.04997990729050146,-36.67943143812715
4AROA145.34,7,26.698095238095238,19.9,29.3,21,July,4AROA145.34_7,0.017346014492753588,0.09693868707093829,0.2722101211547851,-8.157336956521664
4AROA145.34,8,25.8445,17.9,28.79,20,August,4AROA145.34_8,0.0907894736842107,0.029998807017544066,9.542330812821135e-5,-154.7881578947373
4AROA145.34,9,24.77235294117647,21,28.48,18,September,4AROA145.34_9,0.12017857142857144,0.07911211363636361,4.5776367187500014e-5,-215.42982142857164
4AROA145.34,10,19.97833333333333,15.1,26,19,October,4AROA145.34_10,0.04419642857142847,0.10265239999999995,0.21214294433593753,-68.8482142857142
4AROA158.22,5,19.9452,14,24.64,25,May,4AROA158.22_5,0.1113461538461538,0.1586406792642141,0.0034192204475402828,-203.3919230769228
4AROA158.22,6,24.374864864864865,9.4,27.84,37,June,4AROA158.22_6,0.04328703703703696,0.07924238594771232,0.0033341981616104113,-61.936805555555296
4AROA158.22,7,27.171304347826087,24.08,29.1,23,July,4AROA158.22_7,0.07416666666666677,0.04235547435897443,1.2779235839843747e-4,-121.75583333333381
4AROA158.22,8,26.913939393939394,23.76,29.8,33,August,4AROA158.22_8,0.030666666666666655,0.021608468965517283,1.4457409270107781e-4,-34.2653333333333
4AROA158.22,9,24.122,20.8,27.81,25,September,4AROA158.22_9,0.14738095238095236,0.10914759999999965,0.004604637622833251,-272.0304761904759
4AROA158.22,10,19.330689655172414,17.1,21.9,29,October,4AROA158.22_10,0.04242296918767507,0.043877081996434905,6.10066111681123e-4,-65.98836134453786
4AROA163.76,5,20.256,14.7,25.13,25,May,4AROA163.76_5,0.07700000000000004,0.11300706666666678,0.009635031223297117,-133.93900000000002
4AROA163.76,6,25.346756756756758,20.5,28.7,37,June,4AROA163.76_6,0.0071428571428571175,0.04103625000000002,0.41110450154519657,10.521428571428624
4AROA163.76,7,27.299565217391304,14.5,29.61,23,July,4AROA163.76_7,0.09999999999999885,0.09015619999999824,1.668930053710937e-5,-172.29999999999765
4AROA163.76,8,27.48057142857143,23.99,30.3,35,August,4AROA163.76_8,0.040726495726495594,0.02939856410256434,2.3741275072097826e-5,-53.59735042735008
4AROA163.76,9,24.613599999999998,20.9,29.31,25,September,4AROA163.76_9,0.11611111111111126,0.10344701594896306,0.0014527440071105955,-210.23166666666697
4AROA163.76,10,19.40586206896552,17,21.8,29,October,4AROA163.76_10,0.03340909090909096,0.05073940828876986,1.946836709976195e-4,-46.48522727272727
4AROA167.34,5,20.8404,15.6,25.25,25,May,4AROA167.34_5,0.08179924242424236,0.13572553507905133,0.0020251274108886714,-143.16986742424223
4AROA167.34,6,25.748,21.1,28.87,35,June,4AROA167.34_6,0.009374999999999911,0.052902414215686415,0.27985057671321595,7.406250000000076
4AROA167.34,7,28.231304347826086,26.5,29.71,23,July,4AROA167.34_7,0.06312500000000018,0.0506087007575759,5.960464477539061e-6,-97.50750000000062
4AROA167.34,8,27.688709677419354,24.53,30.3,31,August,4AROA167.34_8,0.052991071428571415,0.047656297794117716,7.640225812792769e-4,-78.54111607142889
4AROA167.34,9,24.6932,21.2,29.5,25,September,4AROA167.34_9,0.15353146853146857,0.08924162695528154,0.001027107238769531,-283.78412587412583
4AROA167.34,10,19.339615384615385,15.7,21.8,26,October,4AROA167.34_10,0.050852272727272683,0.04641548863636357,0.0013729692073281095,-83.36477272727254
4AROA175.63,5,20.836666666666666,16,26.05,27,May,4AROA175.63_5,0.06013888888888887,0.13855023717948745,0.017385840415954586,-99.81902777777769
4AROA175.63,6,25.37468085106383,9.7,28.7,47,June,4AROA175.63_6,-0.0038846153846152816,0.03361423986013983,0.8530807389768157,31.537827586206912
4AROA175.63,7,28.286666666666665,25,31.55,33,July,4AROA175.63_7,0.042608695652173935,0.0218481202590195,2.848325190459976e-6,-56.761739130434805
4AROA175.63,8,28.157659574468084,23.89,30.8,47,August,4AROA175.63_8,0.024893617021276557,0.024243401595744618,2.983910108554739e-5,-21.384893617021202
4AROA175.63,9,25.65851851851852,22.2,29.9,27,September,4AROA175.63_9,0.08935897435897419,0.062255500306874406,1.1354684829711906e-5,-153.47961538461436
4AROA175.63,10,19.975405405405404,15.56,24.13,37,October,4AROA175.63_10,0.057770897832817386,0.043236226873064984,8.349888958036915e-8,-94.8507212475634
4AROA180.21,5,21.21608695652174,17.3,25.48,23,May,4AROA180.21_5,0.13095238095238082,0.12675909090909096,0.01352858543395996,-242.16666666666646
4AROA180.21,6,25.699166666666667,16.2,28.6,36,June,4AROA180.21_6,-0.004999999999999952,0.057656666666666745,0.9857434401897159,36.40799999999969
4AROA180.21,7,28.8096,26.9,31.42,25,July,4AROA180.21_7,0.08140909090909079,0.051512574125874476,1.1324882507324215e-6,-134.5950909090909
4AROA180.21,8,28.28794117647059,16.5,31.2,34,August,4AROA180.21_8,0.01759090909090911,0.05992539376710231,0.034267225652001805,-6.468818181818284
4AROA180.21,9,25.890869565217393,22.4,30.17,23,September,4AROA180.21_9,0.13999999999999985,0.15134874999999975,1.9450599291525493e-4,-255.61999999999972
4AROA180.21,10,20.173000000000002,17,23.92,30,October,4AROA180.21_10,0.07274725274725277,0.0859622884615385,3.187627435107726e-4,-126.02175824175826
4AROA183.64,5,20.854166666666668,16,25.42,24,May,4AROA183.64_5,0.14857142857142858,0.11084199999999994,0.002698439582623659,-277.9535714285708
4AROA183.64,6,25.526923076923076,12.5,29.1,39,June,4AROA183.64_6,-0.01806896551724138,0.049333143937708615,0.3021141586468731,62.19089655172408
4AROA183.64,7,28.7316,26.6,31.3,25,July,4AROA183.64_7,0.0777777777777777,0.04124216666666675,5.245208740234373e-6,-127.13333333333301
4AROA183.64,8,28.043243243243243,16.8,31,37,August,4AROA183.64_8,0.050925925925925875,0.05296991204887743,2.882810222217819e-4,-73.06296296296293
4AROA183.64,9,25.71782608695652,22.4,29.74,23,September,4AROA183.64_9,0.15535714285714292,0.11913750000000024,2.622604370117187e-5,-287.95451048951065
4AROA183.64,10,19.85969696969697,17,23.13,33,October,4AROA183.64_10,0.04742857142857152,0.06535206666666657,3.429877106100329e-4,-75.45714285714291
4AROA192.55,5,20.741935483870968,16.7,27.7,31,May,4AROA192.55_5,0,0.12742123333333333,1,21
4AROA192.55,6,25.176285714285715,19.3,31,35,June,4AROA192.55_6,0.009999999999999995,0.08865547297297295,0.921711425076513,5.990000000000084
4AROA192.55,7,27.633235294117647,25,31,34,July,4AROA192.55_7,0.008037135278514554,0.0642214434782608,0.14729071786484102,12.028885941644734
4AROA192.55,8,27.179444444444446,22.22,30,36,August,4AROA192.55_8,0.031534495021337094,0.04811182352941183,0.002491825521626175,-35.828524182076784
4AROA192.55,9,23.26705882352941,17.9,27.1,34,September,4AROA192.55_9,0,0.07278218181818177,0.4589970390898609,23.1
4AROA192.55,10,16.66709677419355,11.3,20.56,31,October,4AROA192.55_10,-0.06964912280701749,0.12618821052631587,0.013174301419469783,155.14105263157882
4AROA192.94,5,18.740833333333335,13,22.99,24,May,4AROA192.94_5,0.03146551724137923,0.10295588040752336,0.6578527228947715,-45.328448275861696
4AROA192.94,6,23.940277777777776,17.1,27.5,36,June,4AROA192.94_6,-0.10608333333333336,0.031245144736841982,3.9343289148559824e-5,235.91375
4AROA192.94,7,26.6,20.9,29.3,25,July,4AROA192.94_7,-0.00871323529411773,0.08449487598039228,0.9578450322151183,43.73518382352948
4AROA192.94,8,26.565714285714286,21.4,29.1,35,August,4AROA192.94_8,-0.028530020703933782,0.03719110797101444,0.0026212062332376137,83.24592132505182
4AROA192.94,9,23.57608695652174,18.7,27.27,23,September,4AROA192.94_9,0.11948051948051958,0.18084831818181868,0.017872810363769528,-215.91116883116894
4AROA192.94,10,16.87151515151515,11.19,21.04,33,October,4AROA192.94_10,-0.013095238095238028,0.09074406534090892,0.1495387339964513,41.408333333333196
4AROA196.05,5,18.092916666666667,11.9,22.1,24,May,4AROA196.05_5,0.027368421052631445,0.11614783771929815,0.5970840714545931,-37.47539473684185
4AROA196.05,6,22.21309523809524,16.9,26.2,42,June,4AROA196.05_6,-0.034278002699055336,0.03702064871794879,3.010387652608577e-5,90.75464912280697
4AROA196.05,7,25.081481481481482,20.2,31.11,27,July,4AROA196.05_7,-0.03334401709401709,0.03442372275641037,0.12253367900848387,91.82144230769231
4AROA196.05,8,24.649302325581395,20.01,28.1,43,August,4AROA196.05_8,-0.012061369000786727,0.02918103245476004,0.07472612576088979,49.415719905586144
4AROA196.05,9,22.3936,17.7,26.67,25,September,4AROA196.05_9,0.09126785714285705,0.09730150833333319,0.0011548399925231931,-158.14839285714274
4AROA196.05,10,15.773428571428571,11.02,19.2,35,October,4AROA196.05_10,0.01251851851851854,0.0837045010101008,0.3100773994810883,-11.329555555555677
4ASRE046.90,5,21.546842105263156,13.8,26.5,19,May,4ASRE046.90_5,0.06861111111111118,0.08549920889894426,4.1961669921875e-4,-116.76527777777807
4ASRE046.90,6,25.32217391304348,20,27.8,23,June,4ASRE046.90_6,0.02099734042553187,0.03169528345052012,0.0012786388397216795,-16.827619680850937
4ASRE046.90,7,27.82,25,30.1,27,July,4ASRE046.90_7,0.05096153846153839,0.03687492307692318,7.450580596923824e-8,-73.64846153846142
4ASRE046.90,8,27.753333333333334,24.5,30.04,30,August,4ASRE046.90_8,0.055382352941176424,0.04823289041666672,1.5640757289231723e-5,-82.33061764705899
4ASRE046.90,9,25.73111111111111,21.11,28.2,18,September,4ASRE046.90_9,0.022888888888888896,0.0370165490196079,0.016582434226779134,-20.124555555555606
4ASRE046.90,10,20.586,17.7,24.64,20,October,4ASRE046.90_10,-0.006074074074073984,0.03832795555555532,0.9256271491017656,32.34607407407387
4ASRE048.98,5,21.746666666666666,14.1,26.8,18,May,4ASRE048.98_5,0.09992424242424235,0.0992569429280398,0.00895830976299276,-179.3767424242422
4ASRE048.98,6,25.779375,24.3,28.4,16,June,4ASRE048.98_6,0.019075235109717887,0.036964743573667816,0.03863525390625001,-12.879373040752444
4ASRE048.98,7,28.642777777777777,26.3,30.6,18,July,4ASRE048.98_7,0.047666666666666774,0.056794984615384445,6.713867187500001e-4,-67.00999999999962
4ASRE048.98,8,28.41764705882353,25.1,30.11,17,August,4ASRE048.98_8,0.06950549450549458,0.04032798717948704,8.392333984375002e-4,-110.24505494505516
4ASRE048.98,9,26.405384615384616,23.5,28,13,September,4ASRE048.98_9,0.030090909090909144,0.06819960000000026,0.1098632812500001,-33.98272727272749
4ASRE048.98,10,20.69529411764706,17.7,24.72,17,October,4ASRE048.98_10,-0.02366071428571429,0.07635175337837836,0.9265136718750001,67.10535714285727
4ASRE052.31,5,22.25941176470588,15.5,27.3,17,May,4ASRE052.31_5,0.08122159090909098,0.13623353068181793,0.07141113281250001,-139.66196022727263
4ASRE052.31,6,25.866,24.2,28.3,15,June,4ASRE052.31_6,-0.008454861111111107,0.06470073263888884,0.41010393143836305,42.765989583333344
4ASRE052.31,7,28.76125,26.8,30.8,16,July,4ASRE052.31_7,0.06969696969696972,0.026475000000000286,0.0010212550552445615,-110.94999999999709
4ASRE052.31,8,28.211875,25.8,30.41,16,August,4ASRE052.31_8,0.11535714285714294,0.03512350000000017,4.7925124105187495e-4,-202.1949999999999
4ASRE052.31,9,26.293,23.6,28.05,10,September,4ASRE052.31_9,-0.06363636363636357,0.060651818181818404,0.30774889830236934,153.69090909090895
4ASRE052.31,10,20.668,18.2,24.92,15,October,4ASRE052.31_10,-0.06916666666666661,0.07805712499999974,0.27685546875000006,158.69416666666646
4ASRE056.06,5,21.909583333333334,16.2,27.6,24,May,4ASRE056.06_5,0.11920982142857153,0.13428420852272732,0.00710175624214296,-216.25829017857163
4ASRE056.06,6,26.27277777777778,24.4,28.8,18,June,4ASRE056.06_6,-0.014500000000000046,0.044033220000000005,0.23408633664010328,54.83550000000063
4ASRE056.06,7,28.7615,22,30.8,20,July,4ASRE056.06_7,0.06625801282051276,0.053126499999999986,3.6305162325555397e-4,-104.16923076923075
4ASRE056.06,8,28.308260869565217,24.4,30.8,23,August,4ASRE056.06_8,0.11268315018315028,0.06657428257918571,2.384185791015624e-6,-196.8192307692309
4ASRE056.06,9,26.439333333333334,23.6,28.55,15,September,4ASRE056.06_9,-0.029206349206349236,0.04330133333333337,0.6749867139704894,84.74761904761897
4ASRE056.06,10,20.72833333333333,17.8,25.06,18,October,4ASRE056.06_10,-0.01145833333333331,0.12385887500000009,0.8985748291015626,43.28377976190468
4AWTH000.40,5,20.987916666666667,17,24.87,24,May,4AWTH000.40_5,0.1049999999999999,0.11468969999999977,0.047053802332280875,-190.03500000000008
4AWTH000.40,6,25.5090625,21,28.37,32,June,4AWTH000.40_6,0.004181818181817996,0.08463174999999995,0.687657538491013,17.134999999999987
4AWTH000.40,7,27.901304347826088,25.3,29.44,23,July,4AWTH000.40_7,0.06816666666666675,0.06366194545454563,1.668930053710937e-6,-107.78316666666694
4AWTH000.40,8,27.39862068965517,24.13,29.8,29,August,4AWTH000.40_8,0.03613636363636373,0.027877372727272722,0.005164276808500289,-45.697954545454735
4AWTH000.40,9,24.3252,21.1,29.04,25,September,4AWTH000.40_9,0.15959090909090912,0.08217198181818178,9.118914604187011e-4,-297.2060909090909
4AWTH000.40,10,19.664,17.3,22.2,25,October,4AWTH000.40_10,0.05604166666666677,0.04023798863636354,0.001027107238769531,-92.9591666666669
5ASRN000.66,5,21.92076923076923,17.78,26.22,13,May,5ASRN000.66_5,0.32750000000000073,0.4361315000000014,0.4548339843750002,-637.8649999999986
5ASRN000.66,6,25.298000000000002,22.51,29.4,11,June,5ASRN000.66_6,-0.3624999999999998,0.13661100000000004,0.01240108578708307,753.7999999999993
