FDT_STA_ID,MonthNum,Mean,Min,Max,Nobs,Month,model_slope,model_MAD,model_pval
4AROA158.22,6,24.374864864864865,9.4,27.84,37,June,0.04328703703703696,0.07924238594771232,0.0033341981616104113
4AROA158.22,7,27.171304347826087,24.08,29.1,23,July,0.07416666666666677,0.04235547435897443,1.2779235839843747e-4
4AROA158.22,8,26.913939393939394,23.76,29.8,33,August,0.030666666666666655,0.021608468965517283,1.4457409270107781e-4
4AROA158.22,9,24.122,20.8,27.81,25,September,0.14738095238095236,0.10914759999999965,0.004604637622833251
4AROA158.22,10,19.330689655172414,17.1,21.9,29,October,0.04242296918767507,0.043877081996434905,6.10066111681123e-4
4AROA163.76,5,20.256,14.7,25.13,25,May,0.07700000000000004,0.11300706666666678,0.009635031223297117
4AROA163.76,6,25.346756756756758,20.5,28.7,37,June,0.0071428571428571175,0.04103625000000002,0.41110450154519657
4AROA163.76,7,27.299565217391304,14.5,29.61,23,July,0.09999999999999885,0.09015619999999824,1.668930053710937e-5
4AROA163.76,8,27.48057142857143,23.99,30.3,35,August,0.040726495726495594,0.02939856410256434,2.3741275072097826e-5
4AROA163.76,9,24.613599999999998,20.9,29.31,25,September,0.11611111111111126,0.10344701594896306,0.0014527440071105955
4AROA163.76,10,19.40586206896552,17,21.8,29,October,0.03340909090909096,0.05073940828876986,1.946836709976195e-4
4AROA167.34,5,20.8404,15.6,25.25,25,May,0.08179924242424236,0.13572553507905133,0.0020251274108886714
4AROA167.34,6,25.748,21.1,28.87,35,June,0.009374999999999911,0.052902414215686415,0.27985057671321595
4AROA167.34,7,28.231304347826086,26.5,29.71,23,July,0.06312500000000018,0.0506087007575759,5.960464477539061e-6
4AROA167.34,8,27.688709677419354,24.53,30.3,31,August,0.052991071428571415,0.047656297794117716,7.640225812792769e-4
4AROA167.34,9,24.6932,21.2,29.5,25,September,0.15353146853146857,0.08924162695528154,0.001027107238769531
4AROA167.34,10,19.339615384615385,15.7,21.8,26,October,0.050852272727272683,0.04641548863636357,0.0013729692073281095
4AROA175.63,5,20.836666666666666,16,26.05,27,May,0.06013888888888887,0.13855023717948745,0.017385840415954586
4AROA175.63,6,25.37468085106383,9.7,28.7,47,June,-0.0038846153846152816,0.03361423986013983,0.8530807389768157
4AROA175.63,7,28.286666666666665,25,31.55,33,July,0.042608695652173935,0.0218481202590195,2.848325190459976e-6
4AROA175.63,8,28.157659574468084,23.89,30.8,47,August,0.024893617021276557,0.024243401595744618,2.983910108554739e-5
4AROA175.63,9,25.65851851851852,22.2,29.9,27,September,0.08935897435897419,0.062255500306874406,1.1354684829711906e-5
4AROA175.63,10,19.975405405405404,15.56,24.13,37,October,0.057770897832817386,0.043236226873064984,8.349888958036915e-8
4AROA180.21,5,21.21608695652174,17.3,25.48,23,May,0.13095238095238082,0.12675909090909096,0.01352858543395996
4AROA180.21,6,25.699166666666667,16.2,28.6,36,June,-0.004999999999999952,0.057656666666666745,0.9857434401897159
4AROA180.21,7,28.8096,26.9,31.42,25,July,0.08140909090909079,0.051512574125874476,1.1324882507324215e-6
4AROA180.21,8,28.28794117647059,16.5,31.2,34,August,0.01759090909090911,0.05992539376710231,0.034267225652001805
4AROA180.21,9,25.890869565217393,22.4,30.17,23,September,0.13999999999999985,0.15134874999999975,1.9450599291525493e-4
4AROA180.21,10,20.173000000000002,17,23.92,30,October,0.07274725274725277,0.0859622884615385,3.187627435107726e-4
4AROA183.64,5,20.854166666666668,16,25.42,24,May,0.14857142857142858,0.11084199999999994,0.002698439582623659
4AROA183.64,6,25.526923076923076,12.5,29.1,39,June,-0.01806896551724138,0.049333143937708615,0.3021141586468731
4AROA183.64,7,28.7316,26.6,31.3,25,July,0.0777777777777777,0.04124216666666675,5.245208740234373e-6
4AROA183.64,8,28.043243243243243,16.8,31,37,August,0.050925925925925875,0.05296991204887743,2.882810222217819e-4
4AROA183.64,9,25.71782608695652,22.4,29.74,23,September,0.15535714285714292,0.11913750000000024,2.622604370117187e-5
4AROA183.64,10,19.85969696969697,17,23.13,33,October,0.04742857142857152,0.06535206666666657,3.429877106100329e-4
4AROA192.55,5,20.741935483870968,16.7,27.7,31,May,0,0.12742123333333333,1
4AROA192.55,6,25.176285714285715,19.3,31,35,June,0.009999999999999995,0.08865547297297295,0.921711425076513
4AROA192.55,7,27.633235294117647,25,31,34,July,0.008037135278514554,0.0642214434782608,0.14729071786484102
4AROA192.55,8,27.179444444444446,22.22,30,36,August,0.031534495021337094,0.04811182352941183,0.002491825521626175
4AROA192.55,9,23.26705882352941,17.9,27.1,34,September,0,0.07278218181818177,0.4589970390898609
4AROA192.55,10,16.66709677419355,11.3,20.56,31,October,-0.06964912280701749,0.12618821052631587,0.013174301419469783
4AROA192.94,5,18.740833333333335,13,22.99,24,May,0.03146551724137923,0.10295588040752336,0.6578527228947715
4AROA192.94,6,23.940277777777776,17.1,27.5,36,June,-0.10608333333333336,0.031245144736841982,3.9343289148559824e-5
4AROA192.94,7,26.6,20.9,29.3,25,July,-0.00871323529411773,0.08449487598039228,0.9578450322151183
4AROA192.94,8,26.565714285714286,21.4,29.1,35,August,-0.028530020703933782,0.03719110797101444,0.0026212062332376137
4AROA192.94,9,23.57608695652174,18.7,27.27,23,September,0.11948051948051958,0.18084831818181868,0.017872810363769528
4AROA192.94,10,16.87151515151515,11.19,21.04,33,October,-0.013095238095238028,0.09074406534090892,0.1495387339964513
4AROA196.05,5,18.092916666666667,11.9,22.1,24,May,0.027368421052631445,0.11614783771929815,0.5970840714545931
4AROA196.05,6,22.21309523809524,16.9,26.2,42,June,-0.034278002699055336,0.03702064871794879,3.010387652608577e-5
4AROA196.05,7,25.081481481481482,20.2,31.11,27,July,-0.03334401709401709,0.03442372275641037,0.12253367900848387
4AROA196.05,8,24.649302325581395,20.01,28.1,43,August,-0.012061369000786727,0.02918103245476004,0.07472612576088979
4AROA196.05,9,22.3936,17.7,26.67,25,September,0.09126785714285705,0.09730150833333319,0.0011548399925231931
4AROA196.05,10,15.773428571428571,11.02,19.2,35,October,0.01251851851851854,0.0837045010101008,0.3100773994810883
4ASRE046.90,5,21.546842105263156,13.8,26.5,19,May,0.06861111111111118,0.08549920889894426,4.1961669921875e-4
4ASRE046.90,6,25.32217391304348,20,27.8,23,June,0.02099734042553187,0.03169528345052012,0.0012786388397216795
4ASRE046.90,7,27.82,25,30.1,27,July,0.05096153846153839,0.03687492307692318,7.450580596923824e-8
4ASRE046.90,8,27.753333333333334,24.5,30.04,30,August,0.055382352941176424,0.04823289041666672,1.5640757289231723e-5
4ASRE046.90,9,25.73111111111111,21.11,28.2,18,September,0.022888888888888896,0.0370165490196079,0.016582434226779134
4ASRE046.90,10,20.586,17.7,24.64,20,October,-0.006074074074073984,0.03832795555555532,0.9256271491017656
4ASRE048.98,5,21.746666666666666,14.1,26.8,18,May,0.09992424242424235,0.0992569429280398,0.00895830976299276
4ASRE048.98,6,25.779375,24.3,28.4,16,June,0.019075235109717887,0.036964743573667816,0.03863525390625001
4ASRE048.98,7,28.642777777777777,26.3,30.6,18,July,0.047666666666666774,0.056794984615384445,6.713867187500001e-4
