FDT_STA_ID,MonthNum,Mean,Min,Max,Nobs,Month,key,model_slope,model_MAD,model_pval,model_intercept
2-JKS048.90,5,7.887333333333333,5.5,13.8,15,May,2-JKS048.90_5,-0.011190476190476185,0.07672558823529411,0.9340820312500001,30.08095238095239
2-JKS048.90,6,8.409166666666666,6.5,10.9,12,June,2-JKS048.90_6,0.04927272727272725,0.02300586206896552,0.030919460197507697,-90.89036363636353
2-JKS048.90,7,9.9,7.2,13.7,14,July,2-JKS048.90_7,0.046619047619047636,0.10822979999999997,0.3462544650931331,-83.34557142857145
2-JKS048.90,8,11.22,8,16,17,August,2-JKS048.90_8,0.10080645161290323,0.05426947983870969,3.814697265625001e-4,-190.89919354838713
2-JKS048.90,9,13.495000000000001,10.3,16.5,10,September,2-JKS048.90_9,0.05874999999999997,0.20400005769230758,0.6100665567498502,-104.36000000000013
4ABSA000.62,5,9.038571428571428,4.9,11,21,May,4ABSA000.62_5,0.006249999999999978,0.07227675000000004,0.6578273773193358,-2.5437500000000455
4ABSA000.62,6,11.235,6.99,13.49,30,June,4ABSA000.62_6,0.04305555555555557,0.041714381578947426,0.01966081559658051,-75.05833333333334
4ABSA000.62,7,14.430454545454545,8.12,16.5,22,July,4ABSA000.62_7,-0.03100000000000004,0.047407900000000114,0.06903415167976482,77.60199999999986
4ABSA000.62,8,16.734615384615385,12.35,19.31,26,August,4ABSA000.62_8,0.02794117647058811,0.06712191176470586,0.18398940347528847,-38.86029411764633
4ABSA000.62,9,18.56388888888889,16.07,19.7,18,September,4ABSA000.62_9,-0.04909090909090901,0.0470440384615385,0.031063847396315035,117.47090909090912
4ABSA000.62,10,18.2024,16,20,25,October,4ABSA000.62_10,0.07663074712643679,0.042417058189655084,1.192092895507812e-7,-135.39084770114943
4ABWR002.50,5,8.7305,4.8,10.79,20,May,4ABWR002.50_5,0.06153846153846159,0.13951646153846148,0.16494334222683418,-113.81538461538479
4ABWR002.50,6,9.854482758620689,6.3,13.5,29,June,4ABWR002.50_6,0.10964285714285718,0.08909534210526306,5.505755543708798e-4,-208.39535714285736
4ABWR002.50,7,13.665454545454546,4.6,15.82,22,July,4ABWR002.50_7,0.08574999999999995,0.06252580384615378,0.005234615476081242,-157.89583333333331
4ABWR002.50,8,15.549615384615384,10.2,18.66,26,August,4ABWR002.50_8,0.12290640394088675,0.06380461769115435,2.811707961243163e-4,-229.9233990147785
4ABWR002.50,9,16.9345,2.1,19.74,20,September,4ABWR002.50_9,0.025833333333333347,0.11057725000000011,0.7322807756840359,-33.78666666666656
4ABWR002.50,10,17.3356,12.9,19.8,25,October,4ABWR002.50_10,0.10384615384615464,0.03951008041958158,4.172325134277342e-7,-190.18846153846368
4ABWR010.55,5,8.541363636363636,5,10.8,22,May,4ABWR010.55_5,-0.013277310924369758,0.10026557692307687,0.11193262493779423,36.107058823529364
4ABWR010.55,6,10.469375,7,12.65,32,June,4ABWR010.55_6,0.03656417112299463,0.043804090909090945,0.09794633889352819,-62.64766042780745
4ABWR010.55,7,14.09625,10.5,16.7,24,July,4ABWR010.55_7,-0.01678571428571418,0.05371981153846168,0.2713076679807433,48.476785714285406
4ABWR010.55,8,15.758076923076924,7.22,18.6,26,August,4ABWR010.55_8,0,0.07413000000000004,0.9886020368185288,18
4ABWR010.55,9,18.376,15.44,19.5,20,September,4ABWR010.55_9,-0.018663101604278077,0.029404813822366847,0.04997990729050146,56.25213903743336
4ABWR010.55,10,17.349310344827586,14.3,19.7,29,October,4ABWR010.55_10,0.06004385964912293,0.07988581419457773,5.5246055126190135e-6,-102.48771929824571
4ABWR017.42,5,13.8915,8,17.1,20,May,4ABWR017.42_5,0.08750000000000022,0.10722375000000006,0.007596010512210751,-159.8750000000006
